# Figure-4 INTERIM export. One row per structure with BOTH pressure legs ok.
# exported            : 2026-09-06T06:52:41Z  (2026-09-06 15:52 KST, cluster clock)
# source              : logs/fig4.runs + RASPA .data on dirac-bei, joined to
#                       screen/fig4_ledger.csv (cycles) and harness/fig4_submit.py
#                       load_queue() (segment). Read-only; nothing was submitted.
# units               : N65, N5_8, working_capacity, uncertainty, agent_value are all
#                       cm^3 (STP)/cm^3 framework. N65 is 65 bar, N5_8 is 5.8 bar,
#                       working_capacity = N65 - N5_8, uncertainty = legs in quadrature.
#
# per-segment completion   both legs ok / structures in segment   ->  rows exported
#   sample             1497 /   1500  ( 99.8%)            1497
#   descriptor_tail     847 /    858  ( 98.7%)             847
#   agent_tail          124 /    571  ( 21.7%)             124
#   claims                0 /      2  (  0.0%)               0
#   TOTAL              2468 /   2931            2468
#   Segments are OPEN. These rows are a subsample of each segment, so the top of this
#   file is not the top of the segment: an interim view, not a result.
#
# note: 76 structure(s) appear on MORE THAN ONE ROW because they are in
#   the queue at two grades, which are two separate measurements at different cycle
#   counts. Key on (structure_id, segment), not on structure_id: 0000[Cu][tbo]3[ASR]1, 0000[Cu][tbo]3[ASR]2, 0000[Er][lcy]3[ASR]1, 0000[Er][nan]3[ASR]1, 0000[Lu][lcy]3[ASR]1, ...
# note: 46 ok run(s) in logs/fig4.runs belong to no Figure-4 queue segment
#   (the Stage-0 ppn=1 requeue writes to the same log) and are excluded.
# agent_value is the HIGHEST agent-reported deliverable_capacity for that structure in
#   analysis/fig2_claims_long.csv, and agent_run the run that reported it. EMPTY MEANS
#   UNCLAIMED, NOT ZERO. It is the top of a band, not a number: the highest retained
#   claim is 200.125 +/- 0.529 (rep06, 2016[Cu][pts]3[ASR]1), yet 12 runs on that one
#   structure span 198.85-200.12, so the fleet's own spread there is ~1.3 units.
#
# Every line above begins '#' and is header; the CSV header row follows. No structure id
#   contains '#', so pandas.read_csv(path, comment='#') reads this file as-is.
structure_id,segment,init_cycles,production_cycles,N65,N5_8,working_capacity,uncertainty,agent_value,agent_run
2011[Zn][sod]3[ASR]1,sample,2000,10000,179.350183,73.071662,106.278521,1.340459,,
2011[Cu][lvt]3[ASR]3,sample,2000,10000,234.024167,127.962936,106.061232,2.930307,,
2008[Gd][pcu]3[ASR]1,sample,2000,10000,190.226368,84.310623,105.915745,2.219251,,
2016[Cu][mmm]3[ASR]2,sample,2000,10000,162.945523,57.415458,105.530064,1.023975,,
2018[NiCo][scu]3[ASR]1,sample,2000,10000,163.840212,58.379365,105.460846,2.388773,,
2019[Co][hex]3[ASR]2,sample,2000,10000,189.054170,83.717515,105.336655,1.761071,,
2015[Th][flu]3[ASR]1,sample,2000,10000,209.589159,104.338984,105.250175,2.724739,,
2015[ZnCo][sab]3[ASR]1,sample,2000,10000,193.333491,88.112086,105.221405,2.055155,,
2017[U][nan]3[FSR]2,sample,2000,10000,141.263899,36.388514,104.875385,1.815364,,
2010[Cr][bpq]3[ASR]1,sample,2000,10000,204.684453,99.945343,104.739110,1.536926,,
2023[Co][ato]3[FSR]1,sample,2000,10000,200.887822,96.161110,104.726713,2.029544,,
2015[Th][flu]3[FSR]1,sample,2000,10000,205.563494,100.979437,104.584057,1.947657,,
2015[Mg][dia]3[ASR]1,sample,2000,10000,145.606437,41.293537,104.312899,2.167582,,
2014[Co][bcg]3[ASR]1,sample,2000,10000,200.341012,96.055682,104.285330,2.359501,,
2012[CuSi][scu]3[ASR]1,sample,2000,10000,212.825387,108.649950,104.175437,1.631408,,
2016[Ni][sit]3[ASR]1,sample,2000,10000,212.130856,108.317801,103.813055,2.880627,,
2018[Zn][hcb]2[ASR]1,sample,2000,10000,202.516799,98.780352,103.736447,3.002569,,
2012[Zn][pcu]3[ASR]7,sample,2000,10000,182.944991,79.497049,103.447942,1.710736,,
2013[Cu][pts]3[ASR]3,sample,2000,10000,224.181559,120.795610,103.385948,2.675308,,
2009[Zn][nan]3[ASR]3,sample,2000,10000,195.929745,92.966644,102.963100,1.388029,,
2009[Ni][acs]3[ASR]1,sample,2000,10000,199.141247,96.242431,102.898816,1.341250,,
2023[Co][ato]3[ASR]2,sample,2000,10000,210.599947,107.878129,102.721818,0.900720,,
2011[Zn][acs]3[ASR]1,sample,2000,10000,197.012111,94.346190,102.665920,4.007283,,
0000[Eu][sqc]3[ASR]1,sample,2000,10000,179.775819,77.355770,102.420049,2.832732,,
2007[Ni][dia]3[ASR]2,sample,2000,10000,176.844153,74.822153,102.022001,1.855718,,
2008[Cd][rho]3[FSR]2,sample,2000,10000,144.428048,42.658440,101.769608,0.971950,,
2008[Cd][rho]3[ASR]2,sample,2000,10000,144.356558,42.611385,101.745173,0.675874,,
2013[Co][nan]3[ASR]19,sample,2000,10000,184.881459,83.228773,101.652686,1.255472,,
2008[Cd][rho]3[ASR]1,sample,2000,10000,143.218537,41.613874,101.604663,0.746191,,
2016[Zn][ths]3[ASR]3,sample,2000,10000,167.794728,66.337465,101.457264,1.401503,,
2010[Pr][sxb]3[ASR]1,sample,2000,10000,195.146690,93.939112,101.207578,2.242965,,
2020[Zn][tfz]3[ASR]2,sample,2000,10000,187.680021,86.506677,101.173345,4.964351,,
2007[Ni][dia]3[ASR]1,sample,2000,10000,183.058639,82.098145,100.960494,1.397208,,
2017[Zn][pcu]3[FSR]6,sample,2000,10000,193.744519,93.494599,100.249920,2.543165,,
2017[Co][lvt]3[ASR]1,sample,2000,10000,226.029558,125.789153,100.240406,1.405875,,
0000[Tb][rtl]3[ASR]1,sample,2000,10000,191.477246,91.651276,99.825970,2.235541,,
2013[Zn][ths]3[ASR]6,sample,2000,10000,165.902443,66.299278,99.603166,1.638771,,
2006[Pr][fsc]3[ASR]1,sample,2000,10000,224.609242,125.154689,99.454553,2.070475,,
2007[Zn][ths]3[ASR]1,sample,2000,10000,165.734318,66.359675,99.374643,1.669682,,
2017[Zn][nan]3[FSR]10,sample,2000,10000,153.725799,54.453338,99.272461,1.915276,,
2016[Zn][ths]3[ASR]6,sample,2000,10000,165.575173,66.480708,99.094465,1.825680,,
2009[Al][bpq]3[ASR]1,sample,2000,10000,251.630579,152.876907,98.753671,4.636556,,
2012[Zn][nbo]3[ASR]3,sample,2000,10000,145.912995,47.420763,98.492232,0.650220,,
2018[Ag][sql]2[ASR]5,sample,2000,10000,166.899751,68.487782,98.411969,1.582549,,
2017[FeNi][hcb]2[FSR]1,sample,2000,10000,155.743324,57.482084,98.261240,1.925107,,
2010[Co][nan]3[ASR]6,sample,2000,10000,176.366522,78.177455,98.189066,1.025706,,
2016[Fe][hcb]2[ASR]1,sample,2000,10000,131.646466,33.770305,97.876161,0.820096,,
2008[CuW][acs]3[ASR]1,sample,2000,10000,113.147052,15.300993,97.846059,1.141003,,
2017[Zn][hcb]2[ASR]3,sample,2000,10000,203.005308,105.160200,97.845108,2.005062,,
2016[Zn][sab]3[ASR]1,sample,2000,10000,197.760554,100.059030,97.701524,1.586023,,
2018[Co][flu]3[ASR]4,sample,2000,10000,217.194663,119.560019,97.634645,2.261310,,
2001[Zn][sab]3[ASR]1,sample,2000,10000,201.076633,103.933651,97.142982,1.690239,,
2019[Zn][sab]3[ASR]1,sample,2000,10000,198.853727,101.742208,97.111519,2.576191,,
2011[V][bpq]3[ASR]4,sample,2000,10000,195.310623,98.352417,96.958206,3.138772,,
2024[Ni][nan]3[ASR]1,sample,2000,10000,199.845069,102.939223,96.905846,2.750401,,
2012[Zn][sod]3[ASR]4,sample,2000,10000,165.974428,69.104603,96.869825,1.469286,,
2005[Mn][lvt]2[ASR]2,sample,2000,10000,175.900033,79.190859,96.709174,1.271253,,
2015[Zn][nan]3[ASR]14,sample,2000,10000,206.345063,109.721636,96.623427,2.736589,,
2017[Ag][nan]2[ION]3,sample,2000,10000,143.668267,47.213653,96.454614,0.786962,,
2013[Zn][uni]3[ASR]5,sample,2000,10000,163.518453,67.195820,96.322633,1.741493,,
2017[Zn][nan]3[FSR]3,sample,2000,10000,157.651769,62.049481,95.602288,1.423053,,
2020[Mn][cds]3[ASR]1,sample,2000,10000,154.819012,59.233482,95.585531,0.831456,,
0000[Mg][sra]3[ASR]1,sample,2000,10000,204.438939,109.330163,95.108776,3.056296,,
2017[Ce][pts]3[ASR]1,sample,2000,10000,180.657950,85.566271,95.091680,1.031677,,
2010[Zn][neb]3[ASR]1,sample,2000,10000,190.776550,95.723414,95.053136,1.385513,,
2013[Hf][bct]3[ASR]1,sample,2000,10000,181.832563,86.874318,94.958245,1.814773,,
2021[Eu][nan]3[ION]1,sample,2000,10000,152.637757,57.866377,94.771379,0.757991,,
2014[Eu][esg]3[ASR]1,sample,2000,10000,240.860703,146.199618,94.661085,1.183332,,
2019[Zn][pts]3[ASR]2,sample,2000,10000,229.347015,134.688937,94.658078,1.793206,,
2016[Cu][nbo]3[ASR]30,sample,2000,10000,211.506334,117.254109,94.252224,1.773624,,
2014[Zn][nan]3[ASR]32,sample,2000,10000,202.189855,108.827709,93.362146,1.768066,,
2019[Co][dag]3[ASR]1,sample,2000,10000,222.550084,129.253176,93.296907,2.170807,,
2008[In][dia]3[ASR]5,sample,2000,10000,221.221867,128.080435,93.141432,1.986125,,
2019[Cd][rtl]3[ASR]1,sample,2000,10000,232.842018,139.714578,93.127440,2.994571,,
2014[Ce][nan]3[ASR]2,sample,2000,10000,161.727681,68.647404,93.080276,3.074915,,
2012[ZnEu][nan]3[ASR]1,sample,2000,10000,155.614483,62.824728,92.789754,1.736214,,
2012[CuMn][dia]3[ASR]1,sample,2000,10000,169.483261,76.736735,92.746526,1.134050,,
2017[Co][nan]2[ASR]3,sample,2000,10000,181.493685,88.784817,92.708868,1.774657,,
2014[La][nan]3[ASR]1,sample,2000,10000,161.079117,68.385436,92.693681,1.623880,,
2017[Co][bnn]3[ASR]4,sample,2000,10000,177.325320,84.813314,92.512006,1.837318,,
2016[Zn][ths]3[ASR]11,sample,2000,10000,164.953370,72.802546,92.150824,1.074278,,
2007[ErRu][tfi]3[ASR]1,sample,2000,10000,189.526903,97.629383,91.897521,1.645954,,
2009[Zn][npo]3[ASR]1,sample,2000,10000,134.435601,42.592169,91.843432,0.733815,,
0000[CuNd][jaj]3[ASR]1,sample,2000,10000,153.328790,61.611129,91.717661,3.067354,,
2002[Cd][scu]3[ASR]1,sample,2000,10000,146.771657,55.371010,91.400647,2.082579,,
2011[Mn][gra]3[ASR]1,sample,2000,10000,174.277885,82.900616,91.377269,2.218019,,
2022[Zn][pts]3[ASR]5,sample,2000,10000,190.878493,99.776331,91.102162,2.021217,,
2014[Tb][nan]3[ION]1,sample,2000,10000,186.643763,95.953192,90.690570,1.168216,,
2022[Zn][pts]3[ASR]2,sample,2000,10000,190.516630,99.874623,90.642007,2.420063,,
2013[Zn][ths]3[ASR]12,sample,2000,10000,160.465504,69.838680,90.626825,2.503753,,
2011[FeAg][nan]3[ION]1,sample,2000,10000,185.263872,94.707984,90.555887,0.852534,,
2020[Gd][esg]3[ASR]1,sample,2000,10000,230.881265,140.500901,90.380363,2.536888,,
2014[Cu][bcu]3[ASR]5,sample,2000,10000,185.074307,94.762220,90.312088,2.033536,,
2013[Zn][uni]3[ASR]9,sample,2000,10000,155.306822,65.083323,90.223500,2.536243,,
2022[Mn][pcu]3[ASR]1,sample,2000,10000,139.600199,49.421441,90.178758,1.774922,,
2016[Zn][ths]3[ASR]1,sample,2000,10000,158.767886,69.016992,89.750893,1.367644,,
2011[V][bpq]3[ASR]2,sample,2000,10000,193.881734,104.264443,89.617290,3.248809,,
2019[Al][bpq]3[ASR]3,sample,2000,10000,230.277729,140.705687,89.572043,2.495712,,
2017[Mn][nan]3[ASR]8,sample,2000,10000,194.344582,104.881170,89.463412,1.142349,,
2021[Co][nan]3[FSR]17,sample,2000,10000,186.124659,96.891218,89.233441,2.033626,,
2014[In][nan]3[ASR]1,sample,2000,10000,204.827747,115.936217,88.891530,1.242673,,
2019[Zn][bbf]3[ASR]1,sample,2000,10000,206.419192,117.639953,88.779239,1.587182,,
2011[Zn][gra]3[ASR]1,sample,2000,10000,170.953836,82.186573,88.767264,2.965610,,
2010[Cu][bor]3[ION]2,sample,2000,10000,154.513666,65.916037,88.597629,1.647195,,
2005[Zn][nan]3[ASR]2,sample,2000,10000,189.581746,101.140229,88.441517,1.988826,,
2021[La][sql]2[ASR]1,sample,2000,10000,152.041257,63.712948,88.328308,1.467161,,
2018[Gd][nan]3[ASR]4,sample,2000,10000,168.949491,80.680137,88.269355,2.844888,,
2011[Zn][nan]3[ASR]12,sample,2000,10000,213.094035,125.055993,88.038042,2.006299,,
2011[V][bpq]3[ASR]8,sample,2000,10000,188.874502,100.932949,87.941552,1.732160,,
2012[Cu][pcu]3[ASR]1,sample,2000,10000,162.984546,75.206589,87.777957,0.852975,,
2005[Mn][lvt]2[ASR]6,sample,2000,10000,169.439535,81.704969,87.734566,1.273451,,
2011[Cu][pts]3[ASR]3,sample,2000,10000,188.867686,101.165220,87.702466,1.110803,,
2021[U][nan]2[ASR]2,sample,2000,10000,159.247490,71.978861,87.268629,1.592780,,
2015[Zn][sql]2[FSR]4,sample,2000,10000,169.034489,82.699559,86.334930,2.463475,,
2023[Zn][nan]3[ASR]11,sample,2000,10000,210.246019,123.929185,86.316834,2.127690,,
2005[Mn][lvt]2[ASR]8,sample,2000,10000,166.634505,80.355317,86.279188,1.261433,,
2011[Zn][nan]3[ASR]13,sample,2000,10000,214.439100,128.376299,86.062801,2.646090,,
2010[Ag][pts]3[ASR]1,sample,2000,10000,188.869280,102.970011,85.899268,3.364004,,
2017[Cd][nan]3[ASR]4,sample,2000,10000,194.924385,109.211383,85.713002,2.340842,,
2017[La][nan]3[FSR]3,sample,2000,10000,176.104705,90.442002,85.662703,3.436574,,
2008[Sm][nan]3[ASR]1,sample,2000,10000,198.855774,113.342700,85.513074,1.079325,,
2017[Cu][sql]2[ASR]2,sample,2000,10000,163.284952,78.193787,85.091164,2.239714,,
2006[NiMo][nan]3[ASR]1,sample,2000,10000,149.849272,64.785233,85.064039,1.492084,,
2018[Eu][nan]3[ION]1,sample,2000,10000,153.769808,68.788257,84.981551,1.722049,,
2014[Cu][pcu]3[ION]1,sample,2000,10000,144.333113,59.367702,84.965411,0.885147,,
2017[Sc][nan]3[ASR]1,sample,2000,10000,172.377518,87.436620,84.940898,1.720051,,
2014[Co][nan]3[FSR]4,sample,2000,10000,118.269277,33.705447,84.563830,0.777168,,
2020[Co][llz]3[ASR]1,sample,2000,10000,212.039159,127.475752,84.563407,1.700112,,
2015[Ag][nbo]3[ION]6,sample,2000,10000,159.365653,74.856322,84.509331,1.869021,,
2012[Mg][nan]3[ASR]4,sample,2000,10000,182.643161,98.422650,84.220511,0.958286,,
2019[Ag][nan]3[ASR]1,sample,2000,10000,190.807779,106.601972,84.205807,1.897907,,
2013[Zn][ths]3[ASR]3,sample,2000,10000,157.039239,72.947167,84.092072,1.410666,,
2014[Tb][nan]3[ASR]1,sample,2000,10000,148.821503,64.945616,83.875888,1.774930,,
2009[Cu][tbo]3[ASR]2,sample,2000,10000,200.582955,116.734809,83.848146,0.958219,,
2013[Zn][rtl]3[ASR]5,sample,2000,10000,169.996879,86.206761,83.790118,1.770859,,
2018[Cd][nan]3[ASR]12,sample,2000,10000,171.531168,87.958694,83.572473,2.935114,,
2014[Zn][unj]3[ASR]1,sample,2000,10000,141.238926,57.726979,83.511947,2.981479,,
2012[UAg][nan]3[ASR]1,sample,2000,10000,132.343254,48.872327,83.470927,3.484498,,
2005[Zn][nan]3[ASR]1,sample,2000,10000,183.483551,100.071479,83.412072,2.410489,,
2022[Zn][nan]3[ION]1,sample,2000,10000,144.776567,61.366061,83.410507,1.931340,,
2012[Nd][nan]3[ASR]4,sample,2000,10000,197.314599,113.920146,83.394453,2.099408,,
2017[Zn][kgd]2[ASR]1,sample,2000,10000,200.652434,117.312288,83.340147,1.532392,,
2014[Zn][ths]3[ASR]3,sample,2000,10000,154.253928,71.168930,83.084998,3.102597,,
2011[Er][ecu]3[ASR]2,sample,2000,10000,124.656063,41.601232,83.054831,5.865565,,
2012[Tb][nan]3[ASR]4,sample,2000,10000,192.887793,109.934267,82.953526,2.711750,,
2011[La][nan]3[ASR]2,sample,2000,10000,129.481092,46.779550,82.701542,2.543514,,
2000[Mn][lvt]2[FSR]1,sample,2000,10000,158.859175,76.345646,82.513530,2.032452,,
2016[FeAu][fsc]3[ASR]1,sample,2000,10000,178.005476,95.910309,82.095167,2.905611,,
2016[Sm][nan]3[ASR]3,sample,2000,10000,198.393023,116.311702,82.081321,2.058542,,
2022[Y][nan]3[ASR]1,sample,2000,10000,189.111426,107.156074,81.955352,1.155427,,
2006[Cu][bcu]3[ASR]1,sample,2000,10000,222.148131,140.392026,81.756106,4.914165,,
2015[La][nan]3[ASR]7,sample,2000,10000,175.800677,94.302948,81.497729,0.708273,,
2022[ZnCo][rtl]3[ASR]1,sample,2000,10000,202.926761,121.774341,81.152420,3.354755,,
2011[Co][rtl]3[ASR]3,sample,2000,10000,174.514019,93.393600,81.120419,1.467924,,
2023[CuTi][nan]3[ASR]4,sample,2000,10000,164.600718,83.983460,80.617258,2.687480,,
2010[U][pts]3[ASR]1,sample,2000,10000,173.587879,93.454680,80.133199,4.640815,,
2010[Sm][flu]3[ASR]1,sample,2000,10000,192.137643,112.314330,79.823313,3.822020,,
2013[Ni][hms]3[ASR]2,sample,2000,10000,208.325165,128.527300,79.797865,2.459415,,
2019[Cd][roa]3[ASR]1,sample,2000,10000,170.543774,90.955315,79.588459,1.879112,,
2013[ZnSi][flu]3[ASR]1,sample,2000,10000,202.446967,122.910429,79.536538,1.413558,,
2017[Cu][nan]2[ASR]1,sample,2000,10000,172.235167,92.990966,79.244200,1.329006,,
2009[Zn][nan]3[ASR]5,sample,2000,10000,170.609270,91.399926,79.209344,0.975110,,
2022[Sm][sqc]3[ASR]1,sample,2000,10000,192.168296,112.970252,79.198044,1.539991,,
2016[CeCu][nan]3[ASR]1,sample,2000,10000,140.743792,62.032421,78.711371,2.418795,,
2021[Zn][zst]3[ASR]1,sample,2000,10000,144.375317,65.675265,78.700053,1.229752,,
2010[Co][pcu]3[ASR]3,sample,2000,10000,164.860796,86.399979,78.460817,1.624251,,
2019[Eu][sql]2[ASR]1,sample,2000,10000,159.356302,80.907157,78.449145,3.315802,,
2010[Ag][nan]3[ION]1,sample,2000,10000,134.846451,56.585764,78.260687,1.377613,,
2021[U][nan]2[ASR]1,sample,2000,10000,133.845239,55.618641,78.226598,1.874456,,
2009[ZnCd][nan]3[ASR]1,sample,2000,10000,150.986898,73.136606,77.850292,1.862291,,
2014[Zn][pts]3[ASR]1,sample,2000,10000,185.727629,107.885463,77.842166,1.453556,,
2020[Gd][esg]3[FSR]2,sample,2000,10000,222.494824,144.669888,77.824936,2.826032,,
2019[Eu][nan]3[ASR]3,sample,2000,10000,201.250581,123.510204,77.740377,2.639860,,
2006[CoAg][utp]3[ASR]1,sample,2000,10000,189.389810,111.685749,77.704060,3.751497,,
2019[Ni][pcu]3[ASR]1,sample,2000,10000,200.577341,122.908790,77.668551,3.720854,,
2020[Zn][sql]2[ASR]1,sample,2000,10000,136.823886,59.244974,77.578912,1.741717,,
2020[Cd][nan]3[FSR]4,sample,2000,10000,149.573222,72.251476,77.321746,1.951450,,
2014[Cd][rtl]3[ASR]1,sample,2000,10000,179.592580,102.301103,77.291476,1.879482,,
2010[Eu][flu]3[ASR]1,sample,2000,10000,190.377003,113.142617,77.234386,3.835673,,
2018[Pr][nan]3[ASR]1,sample,2000,10000,209.886993,132.699812,77.187181,2.002789,,
2016[Zn][hcb]2[ASR]1,sample,2000,10000,193.116477,115.976185,77.140293,1.639687,,
2008[Mn][etd]3[ION]1,sample,2000,10000,129.715267,52.713210,77.002057,1.348093,,
2017[Zn][pcu]3[ASR]14,sample,2000,10000,195.069662,118.608760,76.460902,2.636870,,
2010[Tb][nan]3[ASR]1,sample,2000,10000,185.339638,109.072273,76.267366,2.210719,,
2013[Ni][xmz]3[ASR]5,sample,2000,10000,222.852492,146.677447,76.175045,2.511008,,
0000[Co][sxb]3[ASR]1,sample,2000,10000,141.240824,65.112840,76.127984,1.984858,,
2016[CuEu][nan]3[ASR]1,sample,2000,10000,139.712925,63.604697,76.108228,1.394417,,
2020[V][nan]3[ASR]3,sample,2000,10000,214.378321,138.272147,76.106174,1.943645,,
2014[Co][nan]3[ASR]16,sample,2000,10000,134.570419,58.585789,75.984630,1.712866,,
2013[Y][nan]3[FSR]1,sample,2000,10000,195.664413,119.871761,75.792652,2.251664,,
2019[La][kgd]2[ASR]1,sample,2000,10000,199.157532,123.441132,75.716399,3.073956,,
2014[Zn][pcu]3[ASR]19,sample,2000,10000,147.167220,71.458064,75.709155,3.197704,,
0000[Tb][tcs]3[ASR]1,sample,2000,10000,155.987532,80.313002,75.674530,2.821130,,
2016[CuGd][nan]3[ASR]1,sample,2000,10000,141.253394,65.747601,75.505793,1.452861,,
2021[Er][fcu]3[ASR]1,sample,2000,10000,142.999226,67.776091,75.223134,1.557773,,
2009[Cu][hex]3[ASR]1,sample,2000,10000,173.402889,98.275011,75.127878,1.500460,,
2020[U][hcb]2[FSR]1,sample,2000,10000,146.200446,71.256525,74.943921,2.775360,,
2015[Tb][nan]3[ASR]12,sample,2000,10000,157.095246,82.548348,74.546898,2.365158,,
2023[Ce][nan]3[ASR]1,sample,2000,10000,183.548789,109.040989,74.507800,1.526295,,
2020[Fe][nan]3[ASR]4,sample,2000,10000,213.142763,138.717592,74.425171,2.190581,,
2023[Fe][nan]3[ASR]4,sample,2000,10000,208.084583,133.933107,74.151477,3.138506,,
2019[Cd][qtz]2[ASR]1,sample,2000,10000,95.607800,21.621680,73.986120,5.331227,,
2022[Mn][sql]2[ASR]2,sample,2000,10000,139.677809,65.692297,73.985513,2.344624,,
2013[Mn][nan]3[ASR]2,sample,2000,10000,172.022120,98.064951,73.957169,1.618781,,
2014[Cu][bcu]3[ASR]3,sample,2000,10000,170.021144,96.135866,73.885277,1.358848,,
2020[Cu][nan]3[FSR]6,sample,2000,10000,170.644726,96.809548,73.835178,1.647604,,
2008[Zn][nan]3[FSR]9,sample,2000,10000,153.749401,79.991798,73.757602,0.773506,,
2018[Er][nan]3[ASR]3,sample,2000,10000,165.509729,91.837621,73.672108,0.515365,,
2011[Gd][nan]3[ASR]7,sample,2000,10000,183.118287,109.514181,73.604106,2.104914,,
2019[Sm][kgd]2[ASR]1,sample,2000,10000,195.341008,121.877502,73.463506,3.817318,,
2019[Sm][sqc]3[ASR]1,sample,2000,10000,157.849877,84.557080,73.292797,2.161635,,
2015[Cu][bcu]3[ASR]3,sample,2000,10000,167.457170,94.294898,73.162271,1.955215,,
2024[Zn][crb]3[ASR]27,sample,2000,10000,165.632329,92.499240,73.133089,1.977855,,
2015[Tb][nan]3[ASR]5,sample,2000,10000,187.251403,114.139608,73.111795,1.568937,,
2015[EuTb][nan]3[ASR]2,sample,2000,10000,186.588497,113.514539,73.073958,2.599439,,
2015[EuTb][nan]3[ASR]3,sample,2000,10000,185.862528,113.054386,72.808143,3.113774,,
2020[Cd][ant]3[FSR]1,sample,2000,10000,158.699425,86.192453,72.506971,1.342151,,
2012[Tb][nan]3[FSR]4,sample,2000,10000,180.819962,108.314862,72.505100,0.651334,,
2020[Ni][sql]2[ASR]1,sample,2000,10000,195.235225,123.047113,72.188111,2.865180,,
2019[Eu][kgd]2[ASR]1,sample,2000,10000,198.908861,127.118870,71.789991,2.578212,,
2021[V][nan]3[ASR]12,sample,2000,10000,211.704412,140.022368,71.682043,1.600963,,
2016[Eu][nan]3[ASR]6,sample,2000,10000,156.589757,84.951307,71.638450,1.965775,,
2015[Nd][nan]3[ASR]3,sample,2000,10000,197.092471,125.504560,71.587911,2.591508,,
2017[CdK][bcu]3[ION]1,sample,2000,10000,176.659952,105.213888,71.446064,1.741527,,
2018[Cd][sql]2[ASR]1,sample,2000,10000,187.117281,115.676226,71.441055,2.445198,,
2016[Cu][sqc]3[ASR]1,sample,2000,10000,170.432120,99.140928,71.291191,2.313663,,
2011[V][ths]3[ASR]1,sample,2000,10000,84.427309,13.216189,71.211120,1.559310,,
2015[Mn][nan]3[ASR]14,sample,2000,10000,132.649938,61.610781,71.039157,2.437380,,
2011[Yb][nan]3[ASR]1,sample,2000,10000,164.215733,93.201513,71.014220,1.672284,,
2021[V][nan]3[ASR]9,sample,2000,10000,211.475370,140.553978,70.921392,3.329906,,
2019[V][nan]3[ASR]4,sample,2000,10000,214.957899,144.326846,70.631053,2.371614,,
2021[V][nan]3[ASR]11,sample,2000,10000,213.529372,142.936509,70.592863,2.801132,,
2024[Zn][srs]3[ASR]1,sample,2000,10000,217.667585,147.132616,70.534969,1.735862,,
2016[CuCe][nan]3[FSR]1,sample,2000,10000,127.501310,56.999595,70.501715,1.279432,,
2015[Zn][nbo]3[ASR]4,sample,2000,10000,167.221651,96.736170,70.485481,2.516124,,
2010[Mn][ths]3[ASR]1,sample,2000,10000,89.923238,19.510744,70.412494,3.545881,,
2015[ZnEu][nan]3[ASR]1,sample,2000,10000,189.286149,119.025051,70.261098,2.006274,,
2002[Cd][nan]3[ION]1,sample,2000,10000,105.816411,35.870957,69.945454,3.916423,,
2017[Nd][kgd]2[ASR]1,sample,2000,10000,174.466841,104.524403,69.942438,1.335804,,
2010[Mo][nan]3[ASR]1,sample,2000,10000,176.397352,106.505773,69.891579,3.823547,,
2009[Yb][rtl]3[ASR]1,sample,2000,10000,206.022463,136.370661,69.651802,3.048318,,
2013[Tm][nan]3[ASR]1,sample,2000,10000,189.032778,119.406371,69.626408,2.100454,,
2017[Cd][hcb]2[ASR]1,sample,2000,10000,180.454397,110.863534,69.590862,1.756647,,
2019[Nd][kgd]2[FSR]1,sample,2000,10000,180.947879,111.567626,69.380254,4.520814,,
2015[ZnTb][nan]3[ASR]1,sample,2000,10000,187.251773,117.997609,69.254164,1.733399,,
2014[Mn][nan]3[ASR]14,sample,2000,10000,188.920158,119.829426,69.090732,2.704854,,
2020[Fe][nan]3[FSR]1,sample,2000,10000,149.652484,80.568716,69.083768,1.770289,,
2018[Cd][nan]3[ASR]17,sample,2000,10000,169.236191,100.287798,68.948393,2.428764,,
2019[Gd][kgd]2[ASR]1,sample,2000,10000,191.561387,122.711668,68.849719,2.533013,,
2020[Cu][eea]3[ASR]1,sample,2000,10000,163.455505,94.679322,68.776183,1.027319,,
2023[Zn][sql]2[ASR]24,sample,2000,10000,179.845733,111.073359,68.772374,2.553648,,
2017[Zn][dia]3[ASR]3,sample,2000,10000,125.998735,57.255508,68.743227,1.562427,,
2016[Mg][hms]3[ASR]1,sample,2000,10000,169.365606,100.645093,68.720513,2.512641,,
2021[Cd][pts]3[FSR]1,sample,2000,10000,159.421706,90.723802,68.697904,5.880057,,
2014[Fe][acs]3[ASR]2,sample,2000,10000,180.551329,111.880964,68.670366,1.671582,,
2015[HoCu][jaj]3[ASR]1,sample,2000,10000,157.791258,89.252824,68.538434,2.639907,,
2017[Co][nan]3[ASR]1,sample,2000,10000,188.607669,120.341330,68.266339,1.604925,,
2019[Cd][nan]3[ASR]6,sample,2000,10000,126.900491,58.820747,68.079744,3.478803,,
2014[Mn][nan]3[ASR]12,sample,2000,10000,190.094604,122.061205,68.033399,1.761069,,
2012[Cd][cds]3[FSR]1,sample,2000,10000,94.703415,26.719362,67.984053,6.710516,,
2022[Zn][hea]3[ASR]1,sample,2000,10000,199.669084,131.878482,67.790602,3.520082,,
2006[La][bnn]3[ASR]1,sample,2000,10000,105.289035,37.611617,67.677418,1.136041,,
2023[Ni][nan]3[FSR]4,sample,2000,10000,191.197462,123.662934,67.534528,2.136946,,
2015[Cu][nan]3[ASR]12,sample,2000,10000,168.710010,101.308602,67.401409,3.080473,,
