# UNATTESTED. Post-seal read-only pull from bnode0 2026-09-02T12:0xZ. Outside the sealed 16/16 attestation; nothing attests these bytes are unchanged since the campaign. Workspace data postdates the filed REPORT.md, so row counts DO NOT match filed totals -- see the filed_total / count_matches_filed columns. Skip this line when parsing.
rep,arm,parent,child,parent_wc,parent_sd,child_wc,child_sd,delta,parent_fidelity,child_fidelity,source_file,source_sha256,pulled_at,attestation,workspace_mtime,filed_total,count_matches_filed
rep02,ungated,2014[Cd][dia]3[FSR]5,2014[Cd][dia]3[FSR]5__1of2,59.122,4.271,178.185,3.764,+119.063,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2021[Zn][pcu]3[ASR]2,2021[Zn][pcu]3[ASR]2__1of2,128.18,2.059,173.139,1.013,+44.959,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2015[Zn][dia]3[ASR]5,2015[Zn][dia]3[ASR]5__1of4,23.903,3.734,166.49,3.261,+142.587,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Zn][pcu]3[FSR]14,2011[Zn][pcu]3[FSR]14__1of2,67.496,3.013,184.982,1.858,+117.486,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Cu][dia]3[FSR]8,2014[Cu][dia]3[FSR]8__1of2,56.044,4.958,176.028,2.534,+119.984,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[CuW][dia]3[ASR]2,2011[CuW][dia]3[ASR]2__1of2,39.016,2.859,171.116,4.85,+132.100,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2010[Cu][dia]3[ASR]1,2010[Cu][dia]3[ASR]1__1of2,61.324,1.446,154.519,2.571,+93.195,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,1999[Cd][dia]3[ASR]1,1999[Cd][dia]3[ASR]1__1of2,25.806,2.79,165.727,2.266,+139.921,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2016[In][dia]3[ASR]2,2016[In][dia]3[ASR]2__1of2,42.327,3.624,182.071,2.943,+139.744,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2020[Zn][pcu]3[ASR]2,2020[Zn][pcu]3[ASR]2__1of2,64.309,2.311,172.223,2.82,+107.914,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2016[Cu][tbo]3[ASR]1,2016[Cu][tbo]3[ASR]1__1of2,142.293,1.922,165.258,1.536,+22.965,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2023[Co][pcu]3[FSR]3,2023[Co][pcu]3[FSR]3__1of2,41.729,3.28,175.406,3.901,+133.677,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2019[Zn][pcu]3[ASR]3,2019[Zn][pcu]3[ASR]3__1of2,52.406,3.67,184.872,3.428,+132.466,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2016[Zn][pcu]3[ASR]19,2016[Zn][pcu]3[ASR]19__1of2,38.961,5.255,172.991,3.309,+134.030,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2021[Zn][dia]3[ASR]4,2021[Zn][dia]3[ASR]4__1of2,68.678,3.603,172.765,2.038,+104.087,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2020[Zn][nan]3[ASR]2,2020[Zn][nan]3[ASR]2__1of2,68.003,3.729,179.526,2.081,+111.523,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2021[Zn][zst]3[ASR]1,2021[Zn][zst]3[ASR]1__1of2,79.172,2.193,160.133,2.883,+80.961,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,1999[Cd][dia]3[ASR]2,1999[Cd][dia]3[ASR]2__1of2,32.095,4.428,168.399,3.566,+136.304,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2013[Zn][dia]3[ASR]10,2013[Zn][dia]3[ASR]10__1of2,45.418,4.866,169.058,4.026,+123.640,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2013[Ni][sit]3[ASR]2,2013[Ni][sit]3[ASR]2__1of2,65.223,5.727,178.881,6.209,+113.658,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2016[Ti][srs]3[FSR]2,2016[Ti][srs]3[FSR]2__1of2,146.282,0.943,145.099,3.085,-1.183,10000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2013[Mn][nan]3[ASR]8,2013[Mn][nan]3[ASR]8__1of2,57.982,3.912,172.27,2.175,+114.288,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2008[Cd][pcu]3[ASR]2,2008[Cd][pcu]3[ASR]2__1of2,39.564,2.878,183.731,3.365,+144.167,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2012[MoCu][dia]3[FSR]3,2012[MoCu][dia]3[FSR]3__1of2,37.958,2.49,164.534,1.83,+126.576,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2017[Zn][pcu]3[ASR]9,2017[Zn][pcu]3[ASR]9__1of2,49.659,5.952,181.315,2.557,+131.656,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2016[Cu][ths]3[ASR]1,2016[Cu][ths]3[ASR]1__1of2,77.016,4.29,179.476,5.385,+102.460,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Cu][pts]3[ASR]1,2014[Cu][pts]3[ASR]1__1of2,20.469,1.849,177.982,2.998,+157.513,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Zn][etf]3[ASR]1,2014[Zn][etf]3[ASR]1__1of2,156.017,1.312,175.164,2.158,+19.147,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Zn][pcu]3[FSR]13,2011[Zn][pcu]3[FSR]13__1of2,50.704,5.087,176.515,2.889,+125.811,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2015[Zn][pcu]3[FSR]2,2015[Zn][pcu]3[FSR]2__1of2,156.353,2.286,177.385,1.295,+21.032,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2016[USi][ths]3[FSR]1,2016[USi][ths]3[FSR]1__1of2,39.777,3.268,176.173,3.341,+136.396,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[Er][lcy]3[ASR]1,0000[Er][lcy]3[ASR]1__1of2,165.691,2.435,165.827,5.253,+0.136,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2004[WCu][dia]3[ION]1,2004[WCu][dia]3[ION]1__1of4,22.639,2.673,138.133,2.609,+115.494,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2013[Zn][sit]3[ASR]1,2013[Zn][sit]3[ASR]1__1of2,66.732,5.868,184.1,4.366,+117.368,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[Zn][hex]3[ASR]1,0000[Zn][hex]3[ASR]1__1of2,40.656,3.085,167.762,1.434,+127.106,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2017[Co][nan]3[FSR]2,2017[Co][nan]3[FSR]2__1of2,54.558,2.287,157.362,1.758,+102.804,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2023[Cd][nan]3[FSR]2,2023[Cd][nan]3[FSR]2__1of2,72.324,3.691,175.023,3.51,+102.699,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[WCu][dia]3[FSR]2,2011[WCu][dia]3[FSR]2__1of2,33.534,3.23,165.66,5.074,+132.126,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[ZnSi][pcu]3[FSR]2,2011[ZnSi][pcu]3[FSR]2__1of2,15.903,2.059,155.416,4.857,+139.513,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2018[Cd][tfz]3[ASR]5,2018[Cd][tfz]3[ASR]5__1of3,47.956,1.386,157.338,2.067,+109.382,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2020[Zn][nan]3[ASR]17,2020[Zn][nan]3[ASR]17__1of2,39.232,5.25,178.847,3.378,+139.615,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2012[Zn][pcu]3[FSR]8,2012[Zn][pcu]3[FSR]8__1of2,45.967,4.08,176.05,4.019,+130.083,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2016[Ag][dia]3[FSR]1,2016[Ag][dia]3[FSR]1__1of4,12.298,2.444,177.34,3.137,+165.042,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[Cd][pcu]3[ASR]4,0000[Cd][pcu]3[ASR]4__1of2,42.776,7.049,181.958,2.632,+139.182,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2022[Zn][fsc]3[ASR]1,2022[Zn][fsc]3[ASR]1__1of2,32.289,3.96,161.516,3.23,+129.227,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2017[Zn][dia]3[ASR]13,2017[Zn][dia]3[ASR]13__1of2,55.264,3.529,175.461,3.424,+120.197,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2013[Zn][hex]3[FSR]1,2013[Zn][hex]3[FSR]1__1of2,36.191,3.978,166.884,2.807,+130.693,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2020[Zn][pcu]3[ASR]7,2020[Zn][pcu]3[ASR]7__1of2,51.422,5.905,196.027,2.275,+144.605,3000 prod,10000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2020[Cd][pcu]3[ASR]1,2020[Cd][pcu]3[ASR]1__1of2,68.402,3.348,176.372,3.534,+107.970,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Ag][ths]3[ASR]1,2014[Ag][ths]3[ASR]1__1of2,48.129,1.908,183.204,2.694,+135.075,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2021[Cd][tfz]3[ASR]2,2021[Cd][tfz]3[ASR]2__1of2,65.851,4.188,175.444,3.688,+109.593,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2021[Cd][tfz]3[ASR]3,2021[Cd][tfz]3[ASR]3__1of2,62.877,5.347,177.186,4.467,+114.309,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2021[Zn][nan]3[ASR]5,2021[Zn][nan]3[ASR]5__1of2,37.552,2.924,158.361,5.687,+120.809,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[Zn][nan]3[ASR]2,0000[Zn][nan]3[ASR]2__1of2,52.717,3.398,172.685,3.738,+119.968,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2022[Zn][nan]3[ASR]3,2022[Zn][nan]3[ASR]3__1of2,49.409,3.661,171.168,2.774,+121.759,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2016[Ti][srs]3[ASR]1,2016[Ti][srs]3[ASR]1__1of2,145.296,1.738,145.065,2.416,-0.231,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,1999[Ag][ths]3[FSR]1,1999[Ag][ths]3[FSR]1__1of2,47.242,5.324,175.826,3.306,+128.584,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2009[Pr][sxb]3[FSR]1,2009[Pr][sxb]3[FSR]1__1of2,35.947,4.524,165.184,2.764,+129.237,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2024[Cd][nan]3[FSR]5,2024[Cd][nan]3[FSR]5__1of2,67.657,4.982,170.568,3.45,+102.911,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2015[Co][ths]3[ASR]1,2015[Co][ths]3[ASR]1__1of2,36.424,1.964,165.878,2.161,+129.454,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[Cu][hex]3[ASR]1,0000[Cu][hex]3[ASR]1__1of2,49.367,3.965,167.432,4.22,+118.065,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Zn][pcu]3[FSR]1,2014[Zn][pcu]3[FSR]1__1of2,37.221,2.477,170.481,2.807,+133.260,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2018[Cu][dia]3[ASR]3,2018[Cu][dia]3[ASR]3__1of2,36.498,4.041,175.216,2.051,+138.718,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2015[Zn][nan]3[ASR]24,2015[Zn][nan]3[ASR]24__1of2,129.863,2.221,168.205,1.901,+38.342,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Eu][pcu]3[FSR]1,2011[Eu][pcu]3[FSR]1__1of2,118.718,1.834,152.51,3.41,+33.792,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[WCu][ths]3[FSR]2,2011[WCu][ths]3[FSR]2__1of2,48.745,2.866,155.91,2.754,+107.165,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
